date,1. open,2. high,3. low,4. close,5. volume
2020-09-10 09:03:00,6.98,6.99,6.98,6.9802,2236.0
2020-09-10 09:02:00,6.97,6.98,6.97,6.98,43272.0
2020-09-10 09:01:00,6.98,6.98,6.97,6.97,1914.0
2020-09-10 08:55:00,6.98,6.98,6.97,6.9799,1955.0
2020-09-10 08:54:00,6.975,6.975,6.975,6.975,196.0
2020-09-10 08:52:00,6.97,6.98,6.96,6.98,4300.0
2020-09-10 08:51:00,6.98,6.98,6.98,6.98,1844.0
2020-09-10 08:50:00,6.97,6.97,6.97,6.97,6299.0
2020-09-10 08:48:00,6.96,6.96,6.96,6.96,407.0
2020-09-10 08:47:00,6.95,6.96,6.95,6.96,688.0
2020-09-10 08:46:00,6.96,6.96,6.96,6.96,123.0
2020-09-10 08:42:00,6.96,6.96,6.96,6.96,500.0
2020-09-10 08:40:00,6.96,6.96,6.96,6.96,576.0
2020-09-10 08:38:00,6.95,6.95,6.95,6.95,305.0
2020-09-10 08:37:00,6.95,6.95,6.95,6.95,1422.0
2020-09-10 08:36:00,6.96,6.96,6.95,6.95,1286.0
2020-09-10 08:33:00,6.95,6.95,6.95,6.95,100.0
2020-09-10 08:31:00,6.96,6.96,6.95,6.95,1047.0
2020-09-10 08:25:00,6.96,6.96,6.96,6.96,465.0
2020-09-10 08:23:00,6.9601,6.9601,6.96,6.96,5176.0
2020-09-10 08:18:00,6.9699,6.9699,6.9699,6.9699,115.0
2020-09-10 08:09:00,6.96,6.96,6.96,6.96,200.0
2020-09-10 08:03:00,6.97,6.97,6.97,6.97,538.0
2020-09-10 08:01:00,6.9601,6.985,6.96,6.96,19746.0
2020-09-10 07:59:00,6.97,6.97,6.97,6.97,100.0
2020-09-10 07:46:00,6.97,6.97,6.97,6.97,300.0
2020-09-10 07:42:00,6.97,6.97,6.97,6.97,866.0
2020-09-10 07:26:00,6.98,6.98,6.98,6.98,2500.0
2020-09-10 07:02:00,6.97,6.97,6.97,6.97,1828.0
2020-09-10 07:01:00,6.97,7.0,6.97,7.0,2199.0
2020-09-09 19:55:00,6.98,6.98,6.98,6.98,1000.0
2020-09-09 19:54:00,6.98,6.98,6.98,6.98,400.0
2020-09-09 19:49:00,6.98,6.98,6.98,6.98,275.0
2020-09-09 19:39:00,6.98,6.98,6.98,6.98,1433.0
2020-09-09 19:27:00,6.97,6.97,6.97,6.97,105.0
2020-09-09 19:17:00,6.98,6.98,6.98,6.98,100.0
2020-09-09 19:15:00,6.97,6.97,6.97,6.97,144.0
2020-09-09 19:14:00,6.97,6.97,6.97,6.97,500.0
2020-09-09 19:08:00,6.98,6.98,6.98,6.98,1000.0
2020-09-09 19:00:00,6.98,6.98,6.98,6.98,994.0
2020-09-09 18:59:00,6.98,6.98,6.98,6.98,750.0
2020-09-09 18:56:00,6.98,6.98,6.98,6.98,100.0
2020-09-09 18:54:00,6.99,6.99,6.99,6.99,109.0
2020-09-09 18:24:00,6.98,6.98,6.98,6.98,500.0
2020-09-09 18:22:00,6.97,6.97,6.97,6.97,100.0
2020-09-09 18:19:00,6.97,6.97,6.97,6.97,400.0
2020-09-09 18:15:00,6.97,6.97,6.97,6.97,1143.0
2020-09-09 18:08:00,6.97,6.97,6.97,6.97,1018.0
2020-09-09 18:02:00,6.97,6.97,6.97,6.97,301.0
2020-09-09 17:59:00,6.965,6.965,6.965,6.965,353.0
2020-09-09 17:58:00,6.97,6.97,6.97,6.97,313.0
2020-09-09 17:55:00,6.97,6.97,6.97,6.97,372.0
2020-09-09 17:53:00,6.97,6.97,6.97,6.97,257.0
2020-09-09 17:41:00,6.965,6.965,6.965,6.965,267.0
2020-09-09 17:40:00,6.97,6.97,6.97,6.97,336.0
2020-09-09 17:37:00,6.965,6.965,6.965,6.965,226.0
2020-09-09 17:33:00,6.97,6.97,6.97,6.97,538.0
2020-09-09 17:32:00,6.965,6.965,6.965,6.965,148.0
2020-09-09 17:26:00,6.965,6.965,6.965,6.965,174.0
2020-09-09 17:19:00,6.97,6.97,6.97,6.97,235.0
2020-09-09 17:15:00,6.97,6.97,6.9602,6.9602,636.0
2020-09-09 17:14:00,6.965,6.965,6.965,6.965,218.0
2020-09-09 17:09:00,6.97,6.97,6.97,6.97,2944.0
2020-09-09 17:07:00,6.96,6.96,6.96,6.96,325.0
2020-09-09 17:05:00,6.97,6.97,6.97,6.97,2672.0
2020-09-09 17:01:00,6.97,6.97,6.97,6.97,231.0
2020-09-09 16:59:00,6.97,6.97,6.97,6.97,287.0
2020-09-09 16:58:00,6.97,6.97,6.97,6.97,215.0
2020-09-09 16:57:00,6.97,6.97,6.97,6.97,506.0
2020-09-09 16:55:00,6.965,6.965,6.965,6.965,147.0
2020-09-09 16:52:00,6.96,6.9601,6.96,6.9601,5274.0
2020-09-09 16:51:00,6.97,6.97,6.97,6.97,166.0
2020-09-09 16:46:00,6.97,6.97,6.97,6.97,4517.0
2020-09-09 16:44:00,6.97,6.97,6.97,6.97,233.0
2020-09-09 16:43:00,6.97,6.97,6.97,6.97,1537.0
2020-09-09 16:41:00,6.965,6.965,6.965,6.965,188.0
2020-09-09 16:39:00,6.97,6.97,6.97,6.97,162.0
2020-09-09 16:38:00,6.97,6.97,6.96,6.97,6553.0
2020-09-09 16:37:00,6.98,6.98,6.98,6.98,363.0
2020-09-09 16:35:00,6.975,6.975,6.975,6.975,186.0
2020-09-09 16:30:00,6.975,6.975,6.975,6.975,212.0
2020-09-09 16:29:00,6.97,6.975,6.97,6.97,2078.0
2020-09-09 16:28:00,6.97,6.97,6.97,6.97,15163.0
2020-09-09 16:27:00,6.97,6.975,6.97,6.975,676.0
2020-09-09 16:25:00,6.98,6.98,6.98,6.98,424.0
2020-09-09 16:24:00,6.98,6.98,6.98,6.98,120.0
2020-09-09 16:21:00,6.97,6.97,6.97,6.97,266.0
2020-09-09 16:19:00,6.98,6.98,6.98,6.98,158.0
2020-09-09 16:18:00,6.98,6.98,6.98,6.98,333.0
2020-09-09 16:13:00,6.96,6.96,6.96,6.96,10186.0
2020-09-09 16:12:00,6.9602,6.9602,6.9602,6.9602,7605.0
2020-09-09 16:09:00,6.98,6.98,6.96,6.98,869.0
2020-09-09 16:07:00,6.97,6.97,6.97,6.97,515.0
2020-09-09 16:05:00,6.97,6.97,6.97,6.97,336.0
2020-09-09 16:04:00,6.96,6.97,6.96,6.97,367531.0
2020-09-09 16:03:00,6.96,6.97,6.96,6.97,40426.0
2020-09-09 16:02:00,6.96,6.96,6.96,6.96,182.0
2020-09-09 16:01:00,6.9998,6.9998,6.97,6.97,1845.0
2020-09-09 16:00:00,6.96,6.97,6.96,6.97,543040.0
2020-09-09 15:59:00,6.975,6.98,6.96,6.96,606404.0
2020-09-09 15:58:00,6.98,6.985,6.965,6.975,1033751.0
2020-09-09 15:57:00,6.98,6.99,6.98,6.98,368339.0
2020-09-09 15:56:00,6.99,6.99,6.98,6.985,181936.0
2020-09-09 15:55:00,6.98,6.99,6.98,6.99,121923.0
2020-09-09 15:54:00,6.99,6.99,6.98,6.99,134600.0
2020-09-09 15:53:00,6.985,6.99,6.98,6.98,168562.0
2020-09-09 15:52:00,6.985,6.99,6.98,6.985,331559.0
2020-09-09 15:51:00,6.99,6.99,6.98,6.985,234546.0
2020-09-09 15:50:00,6.989,6.99,6.98,6.99,70400.0
2020-09-09 15:49:00,6.985,6.99,6.98,6.985,174169.0
2020-09-09 15:48:00,6.98,6.99,6.98,6.985,86076.0
2020-09-09 15:47:00,6.985,6.99,6.98,6.98,58080.0
2020-09-09 15:46:00,6.98,6.99,6.98,6.98,149489.0
2020-09-09 15:45:00,6.9818,6.99,6.98,6.985,46126.0
2020-09-09 15:44:00,6.98,6.99,6.98,6.985,33995.0
2020-09-09 15:43:00,6.985,6.99,6.98,6.98,48941.0
2020-09-09 15:42:00,6.975,6.99,6.975,6.985,372780.0
2020-09-09 15:41:00,6.98,6.98,6.97,6.98,76699.0
2020-09-09 15:40:00,6.975,6.98,6.97,6.975,255972.0
2020-09-09 15:39:00,6.98,6.98,6.97,6.975,35651.0
2020-09-09 15:38:00,6.9736,6.98,6.97,6.975,93829.0
2020-09-09 15:37:00,6.975,6.98,6.97,6.9755,23879.0
2020-09-09 15:36:00,6.98,6.99,6.97,6.975,283513.0
2020-09-09 15:35:00,6.985,6.99,6.98,6.98,14016.0
2020-09-09 15:34:00,6.99,6.99,6.98,6.98,31844.0
2020-09-09 15:33:00,6.9842,6.99,6.98,6.985,23968.0
2020-09-09 15:32:00,6.98,6.99,6.98,6.985,60189.0
2020-09-09 15:31:00,6.98,6.99,6.98,6.98,34206.0
2020-09-09 15:30:00,6.98,6.99,6.98,6.98,60113.0
2020-09-09 15:29:00,6.981,6.99,6.98,6.98,38527.0
2020-09-09 15:28:00,6.985,6.99,6.98,6.985,242755.0
2020-09-09 15:27:00,6.995,6.995,6.98,6.985,232087.0
2020-09-09 15:26:00,6.995,7.0,6.99,6.991,23491.0
2020-09-09 15:25:00,6.99,7.0,6.99,6.99,22889.0
2020-09-09 15:24:00,6.99,7.0,6.99,6.995,56751.0
2020-09-09 15:23:00,6.99,7.0,6.99,6.9972,173550.0
2020-09-09 15:22:00,7.01,7.01,6.99,6.995,266967.0
2020-09-09 15:21:00,6.99,7.01,6.99,7.0048,426877.0
2020-09-09 15:20:00,6.995,7.0,6.995,7.0,318918.0
2020-09-09 15:19:00,7.0,7.0,6.99,6.995,53229.0
2020-09-09 15:18:00,7.0,7.0,6.99,6.99,25300.0
2020-09-09 15:17:00,6.9975,7.0,6.99,7.0,28445.0
2020-09-09 15:16:00,7.0,7.0,6.99,6.9972,169312.0
2020-09-09 15:15:00,7.0,7.0,6.99,6.995,21495.0
2020-09-09 15:14:00,6.9901,7.0,6.99,6.995,100512.0
2020-09-09 15:13:00,7.0,7.0,6.995,7.0,36552.0
2020-09-09 15:12:00,7.0,7.0,6.99,6.99,27008.0
2020-09-09 15:11:00,6.9971,7.0,6.995,7.0,18950.0
2020-09-09 15:10:00,6.995,7.0,6.99,7.0,85394.0
2020-09-09 15:09:00,6.997,7.0,6.99,6.995,45032.0
2020-09-09 15:08:00,7.0,7.0,6.99,7.0,23673.0
2020-09-09 15:07:00,6.995,7.0,6.99,7.0,28964.0
2020-09-09 15:06:00,6.995,7.0,6.99,7.0,18793.0
2020-09-09 15:05:00,7.0,7.0,6.99,7.0,23996.0
2020-09-09 15:04:00,7.0,7.0,6.9928,6.9972,68096.0
2020-09-09 15:03:00,7.0,7.0,6.995,7.0,66883.0
2020-09-09 15:02:00,6.99,7.0,6.985,6.9933,212711.0
2020-09-09 15:01:00,6.985,6.99,6.98,6.985,38067.0
2020-09-09 15:00:00,6.99,6.99,6.9828,6.99,20231.0
2020-09-09 14:59:00,6.985,6.99,6.98,6.9865,15163.0
2020-09-09 14:58:00,6.99,6.99,6.98,6.9883,34616.0
2020-09-09 14:57:00,6.9801,6.99,6.98,6.985,31580.0
2020-09-09 14:56:00,6.985,7.0,6.985,6.985,9860.0
2020-09-09 14:55:00,6.99,6.99,6.98,6.985,20687.0
2020-09-09 14:54:00,6.985,6.99,6.985,6.99,13156.0
2020-09-09 14:53:00,6.99,6.99,6.98,6.99,21937.0
2020-09-09 14:52:00,6.99,6.99,6.98,6.983,16788.0
2020-09-09 14:51:00,6.99,6.99,6.9801,6.985,19487.0
2020-09-09 14:50:00,6.99,6.99,6.98,6.9888,14984.0
2020-09-09 14:49:00,6.985,6.99,6.98,6.985,33024.0
2020-09-09 14:48:00,6.995,7.0,6.985,6.9872,289304.0
2020-09-09 14:47:00,6.995,7.0,6.99,6.995,24584.0
2020-09-09 14:46:00,6.99,7.0,6.99,7.0,40140.0
2020-09-09 14:45:00,6.995,6.995,6.99,6.995,20626.0
2020-09-09 14:44:00,6.99,7.0,6.99,6.9951,14019.0
2020-09-09 14:43:00,6.995,6.9971,6.99,6.99,14488.0
2020-09-09 14:42:00,6.995,7.0,6.99,7.0,26801.0
2020-09-09 14:41:00,6.9942,7.0,6.99,6.99,74419.0
2020-09-09 14:40:00,6.995,7.0,6.99,7.0,18652.0
2020-09-09 14:39:00,6.995,7.0,6.99,6.995,49103.0
2020-09-09 14:38:00,6.995,7.0,6.99,7.0,36879.0
2020-09-09 14:37:00,6.995,7.0,6.99,7.0,31544.0
2020-09-09 14:36:00,7.0,7.0,6.99,6.995,25263.0
2020-09-09 14:35:00,6.995,7.0,6.99,7.0,18615.0
2020-09-09 14:34:00,7.0,7.0,6.99,6.995,32246.0
2020-09-09 14:33:00,6.9999,7.0,6.99,7.0,110491.0
2020-09-09 14:32:00,6.9971,7.0,6.99,6.995,22298.0
2020-09-09 14:31:00,6.985,7.0,6.98,6.995,196286.0
2020-09-09 14:30:00,6.99,6.99,6.98,6.985,21319.0
2020-09-09 14:29:00,6.98,6.9878,6.98,6.9878,12403.0
2020-09-09 14:28:00,6.99,6.995,6.98,6.985,160659.0
2020-09-09 14:27:00,7.0,7.0,6.99,6.99,105149.0
2020-09-09 14:26:00,7.0,7.0,6.9933,7.0,265636.0
2020-09-09 14:25:00,6.995,7.0,6.99,6.9971,115660.0
2020-09-09 14:24:00,7.0,7.0,6.99,6.995,26422.0
2020-09-09 14:23:00,7.005,7.005,6.99,7.0,189224.0
2020-09-09 14:22:00,7.0,7.01,7.0,7.0,34475.0
2020-09-09 14:21:00,7.0,7.01,7.0,7.0,19192.0
2020-09-09 14:20:00,7.0001,7.01,7.0,7.0,21320.0
2020-09-09 14:19:00,7.005,7.01,7.0,7.0,29802.0
2020-09-09 14:18:00,7.005,7.0059,7.0,7.0052,7960.0
2020-09-09 14:17:00,7.005,7.01,7.0032,7.0032,25849.0
2020-09-09 14:16:00,7.01,7.01,7.0,7.005,18883.0
2020-09-09 14:15:00,7.01,7.02,7.0,7.005,89337.0
2020-09-09 14:14:00,7.01,7.02,7.01,7.0128,161357.0
2020-09-09 14:13:00,7.015,7.02,7.01,7.01,146843.0
2020-09-09 14:12:00,7.01,7.015,7.0,7.0148,293674.0
2020-09-09 14:11:00,7.015,7.02,7.01,7.01,87048.0
2020-09-09 14:10:00,7.0062,7.02,7.0062,7.012,273591.0
2020-09-09 14:09:00,7.01,7.01,7.0,7.01,32441.0
2020-09-09 14:08:00,7.005,7.01,7.0,7.01,25538.0
2020-09-09 14:07:00,7.005,7.01,7.0,7.0,28866.0
2020-09-09 14:06:00,7.0,7.0099,6.993,7.0099,438804.0
2020-09-09 14:05:00,7.0,7.01,7.0,7.0,15528.0
2020-09-09 14:04:00,7.0,7.008,7.0,7.0,8473.0
2020-09-09 14:03:00,7.0,7.01,7.0,7.0041,23125.0
2020-09-09 14:02:00,7.0,7.01,7.0,7.005,18949.0
2020-09-09 14:01:00,7.0001,7.01,7.0,7.0,17442.0
2020-09-09 14:00:00,7.005,7.005,7.0,7.0003,10848.0
2020-09-09 13:59:00,7.0,7.01,7.0,7.005,17122.0
2020-09-09 13:58:00,7.005,7.01,7.0,7.0001,30728.0
2020-09-09 13:57:00,7.01,7.01,7.0,7.0,289579.0
2020-09-09 13:56:00,7.009,7.02,7.0,7.0008,789950.0
2020-09-09 13:55:00,7.01,7.01,7.0,7.005,49448.0
2020-09-09 13:54:00,7.01,7.01,7.0,7.01,25711.0
2020-09-09 13:53:00,7.01,7.01,7.0,7.0099,19495.0
2020-09-09 13:52:00,7.005,7.01,7.0,7.01,19175.0
2020-09-09 13:51:00,7.005,7.01,7.0,7.01,45019.0
2020-09-09 13:50:00,7.0,7.01,7.0,7.005,225594.0
2020-09-09 13:49:00,7.0,7.01,6.9901,6.9999,257040.0
2020-09-09 13:48:00,7.005,7.01,7.0,7.005,30388.0
2020-09-09 13:47:00,7.005,7.01,7.0,7.005,60389.0
2020-09-09 13:46:00,7.0035,7.01,7.0,7.005,13793.0
2020-09-09 13:45:00,7.005,7.01,7.0,7.005,138136.0
2020-09-09 13:44:00,7.005,7.01,7.0,7.005,74073.0
2020-09-09 13:43:00,7.005,7.01,7.0,7.005,39645.0
2020-09-09 13:42:00,7.005,7.01,7.0,7.005,19182.0
2020-09-09 13:41:00,7.0,7.01,7.0,7.005,15020.0
2020-09-09 13:40:00,7.0033,7.01,7.0,7.005,36253.0
2020-09-09 13:39:00,7.0,7.01,7.0,7.005,46278.0
2020-09-09 13:38:00,7.005,7.01,7.0,7.005,45806.0
2020-09-09 13:37:00,7.005,7.01,7.0,7.01,17343.0
2020-09-09 13:36:00,7.01,7.01,7.0,7.005,83972.0
2020-09-09 13:35:00,6.9968,7.01,6.99,7.01,281191.0
2020-09-09 13:34:00,6.995,7.0,6.99,6.995,14089.0
2020-09-09 13:33:00,6.995,7.0,6.99,7.0,61352.0
2020-09-09 13:32:00,6.995,7.0,6.99,6.995,35504.0
2020-09-09 13:31:00,7.01,7.01,6.99,6.99,773367.0
2020-09-09 13:30:00,7.0,7.01,6.995,7.0,456965.0
2020-09-09 13:29:00,7.0,7.0,6.99,6.995,118372.0
2020-09-09 13:28:00,6.99,7.0,6.99,6.99,19616.0
2020-09-09 13:27:00,7.0,7.0,6.99,6.995,11056.0
2020-09-09 13:26:00,6.995,7.0,6.995,6.995,26699.0
2020-09-09 13:25:00,6.995,7.0,6.99,6.995,17583.0
2020-09-09 13:24:00,6.995,7.0,6.99,6.997,17986.0
2020-09-09 13:23:00,7.0,7.005,6.99,6.9901,144949.0
2020-09-09 13:22:00,7.005,7.01,7.0,7.005,136809.0
2020-09-09 13:21:00,7.005,7.01,7.0,7.0072,360355.0
2020-09-09 13:20:00,7.01,7.01,7.0,7.01,26443.0
2020-09-09 13:19:00,7.005,7.01,7.0,7.01,17601.0
2020-09-09 13:18:00,7.015,7.015,7.0009,7.005,127093.0
2020-09-09 13:17:00,7.0144,7.02,7.01,7.015,31268.0
2020-09-09 13:16:00,7.015,7.02,7.01,7.015,158474.0
2020-09-09 13:15:00,7.02,7.02,7.01,7.015,25078.0
2020-09-09 13:14:00,7.0148,7.02,7.01,7.02,36818.0
2020-09-09 13:13:00,7.015,7.02,7.01,7.015,49452.0
2020-09-09 13:12:00,7.015,7.015,7.01,7.015,12611.0
2020-09-09 13:11:00,7.01,7.02,7.01,7.015,26813.0
2020-09-09 13:10:00,7.015,7.015,7.01,7.015,9620.0
2020-09-09 13:09:00,7.0149,7.015,7.01,7.015,25644.0
2020-09-09 13:08:00,7.015,7.03,7.01,7.0199,741463.0
2020-09-09 13:07:00,7.0175,7.02,7.01,7.02,17217.0
2020-09-09 13:06:00,7.0101,7.02,7.01,7.02,24484.0
2020-09-09 13:05:00,7.015,7.02,7.01,7.02,44406.0
2020-09-09 13:04:00,7.005,7.02,7.0,7.017,130243.0
2020-09-09 13:03:00,7.005,7.01,7.0,7.0,159566.0
2020-09-09 13:02:00,7.0048,7.01,7.0,7.005,45008.0
2020-09-09 13:01:00,7.01,7.01,7.0,7.005,10563.0
2020-09-09 13:00:00,7.01,7.01,7.0,7.0,19477.0
2020-09-09 12:59:00,7.005,7.01,7.0,7.005,17230.0
2020-09-09 12:58:00,7.005,7.01,7.0,7.0068,28237.0
2020-09-09 12:57:00,7.01,7.01,7.0,7.01,14105.0
2020-09-09 12:56:00,7.0172,7.02,7.0,7.0,259504.0
2020-09-09 12:55:00,7.015,7.03,7.0128,7.015,469825.0
2020-09-09 12:54:00,7.017,7.02,7.01,7.02,12889.0
2020-09-09 12:53:00,7.015,7.02,7.01,7.0132,365298.0
2020-09-09 12:52:00,7.02,7.02,7.01,7.015,16123.0
2020-09-09 12:51:00,7.01,7.02,7.01,7.015,95583.0
2020-09-09 12:50:00,7.01,7.02,7.01,7.01,147552.0
2020-09-09 12:49:00,7.01,7.02,7.01,7.01,26175.0
2020-09-09 12:48:00,7.0168,7.02,7.01,7.01,33016.0
2020-09-09 12:47:00,7.015,7.02,7.01,7.015,20347.0
2020-09-09 12:46:00,7.0164,7.02,7.01,7.015,15997.0
2020-09-09 12:45:00,7.0137,7.02,7.01,7.015,22518.0
2020-09-09 12:44:00,7.015,7.02,7.01,7.015,67851.0
2020-09-09 12:43:00,7.015,7.02,7.01,7.0183,16645.0
2020-09-09 12:42:00,7.0199,7.02,7.01,7.015,23931.0
2020-09-09 12:41:00,7.015,7.02,7.01,7.015,74256.0
2020-09-09 12:40:00,7.0208,7.03,7.015,7.015,168844.0
2020-09-09 12:39:00,7.0172,7.025,7.015,7.02,196529.0
2020-09-09 12:38:00,7.015,7.02,7.01,7.015,24009.0
2020-09-09 12:37:00,7.02,7.02,7.01,7.015,27729.0
2020-09-09 12:36:00,7.0159,7.02,7.01,7.02,59514.0
2020-09-09 12:35:00,7.015,7.02,7.01,7.01,11832.0
2020-09-09 12:34:00,7.017,7.02,7.01,7.02,28436.0
2020-09-09 12:33:00,7.02,7.02,7.01,7.015,48546.0
2020-09-09 12:32:00,7.015,7.02,7.01,7.015,90013.0
2020-09-09 12:31:00,7.0164,7.0164,7.0,7.015,280647.0
2020-09-09 12:30:00,7.01,7.02,7.01,7.01,47023.0
2020-09-09 12:29:00,7.0199,7.02,7.01,7.01,88333.0
2020-09-09 12:28:00,7.015,7.02,7.01,7.0101,24566.0
2020-09-09 12:27:00,7.015,7.02,7.01,7.015,25715.0
2020-09-09 12:26:00,7.02,7.02,7.01,7.02,31793.0
2020-09-09 12:25:00,7.015,7.02,7.01,7.01,98282.0
2020-09-09 12:24:00,7.015,7.02,7.01,7.015,8631.0
2020-09-09 12:23:00,7.015,7.02,7.01,7.015,19429.0
2020-09-09 12:22:00,7.015,7.02,7.01,7.01,44757.0
2020-09-09 12:21:00,7.02,7.03,7.015,7.02,139862.0
2020-09-09 12:20:00,7.02,7.03,7.02,7.02,8993.0
2020-09-09 12:19:00,7.02,7.03,7.02,7.02,18544.0
2020-09-09 12:18:00,7.025,7.03,7.02,7.02,13537.0
2020-09-09 12:17:00,7.02,7.03,7.02,7.02,10807.0
2020-09-09 12:16:00,7.0201,7.03,7.02,7.02,20181.0
2020-09-09 12:15:00,7.02,7.03,7.02,7.02,17716.0
2020-09-09 12:14:00,7.02,7.025,7.02,7.02,9069.0
2020-09-09 12:13:00,7.02,7.03,7.02,7.02,56245.0
2020-09-09 12:12:00,7.02,7.03,7.02,7.0201,20907.0
2020-09-09 12:11:00,7.02,7.03,7.02,7.0201,17388.0
2020-09-09 12:10:00,7.02,7.03,7.02,7.02,17206.0
2020-09-09 12:09:00,7.025,7.0268,7.02,7.02,8728.0
2020-09-09 12:08:00,7.025,7.03,7.02,7.025,92707.0
2020-09-09 12:07:00,7.025,7.03,7.02,7.02,10819.0
2020-09-09 12:06:00,7.025,7.03,7.02,7.0201,1944.0
2020-09-09 12:05:00,7.023,7.03,7.02,7.0238,25882.0
2020-09-09 12:04:00,7.0101,7.03,7.01,7.025,199614.0
2020-09-09 12:03:00,7.015,7.0196,7.01,7.01,23659.0
2020-09-09 12:02:00,7.015,7.02,7.01,7.015,33404.0
2020-09-09 12:01:00,7.0111,7.02,7.01,7.015,27603.0
2020-09-09 12:00:00,7.011,7.02,7.01,7.015,237708.0
2020-09-09 11:59:00,7.0246,7.03,7.01,7.015,227824.0
2020-09-09 11:58:00,7.03,7.0342,7.02,7.025,142184.0
2020-09-09 11:57:00,7.0309,7.04,7.03,7.03,20059.0
2020-09-09 11:56:00,7.0316,7.04,7.03,7.0311,24717.0
2020-09-09 11:55:00,7.0268,7.04,7.02,7.03,106546.0
2020-09-09 11:54:00,7.035,7.04,7.025,7.03,438945.0
2020-09-09 11:53:00,7.02,7.0378,7.02,7.035,308789.0
2020-09-09 11:52:00,7.02,7.03,7.02,7.025,22836.0
2020-09-09 11:51:00,7.02,7.03,7.02,7.02,7919.0
2020-09-09 11:50:00,7.0219,7.03,7.02,7.02,31023.0
2020-09-09 11:49:00,7.025,7.03,7.02,7.02,32942.0
2020-09-09 11:48:00,7.025,7.03,7.02,7.025,47859.0
2020-09-09 11:47:00,7.035,7.035,7.02,7.02,57102.0
2020-09-09 11:46:00,7.04,7.04,7.03,7.035,46527.0
2020-09-09 11:45:00,7.035,7.04,7.03,7.035,72708.0
2020-09-09 11:44:00,7.03,7.04,7.03,7.035,25899.0
2020-09-09 11:43:00,7.03,7.04,7.03,7.03,23261.0
2020-09-09 11:42:00,7.0348,7.04,7.03,7.03,69465.0
2020-09-09 11:41:00,7.03,7.04,7.03,7.035,42200.0
2020-09-09 11:40:00,7.035,7.04,7.03,7.035,56283.0
2020-09-09 11:39:00,7.0299,7.04,7.02,7.03,229307.0
2020-09-09 11:38:00,7.035,7.04,7.02,7.03,88941.0
2020-09-09 11:37:00,7.03,7.04,7.0232,7.035,100367.0
2020-09-09 11:36:00,7.022,7.03,7.02,7.03,71979.0
2020-09-09 11:35:00,7.025,7.03,7.02,7.02,53413.0
2020-09-09 11:34:00,7.02,7.03,7.02,7.025,115115.0
2020-09-09 11:33:00,7.015,7.03,7.015,7.0255,290217.0
2020-09-09 11:32:00,7.015,7.02,7.01,7.015,51858.0
2020-09-09 11:31:00,7.015,7.02,7.01,7.015,72367.0
2020-09-09 11:30:00,7.015,7.02,7.01,7.015,38735.0
2020-09-09 11:29:00,7.015,7.019,7.01,7.019,56724.0
2020-09-09 11:28:00,7.01,7.02,7.01,7.015,144456.0
2020-09-09 11:27:00,7.01,7.015,7.0,7.01,205200.0
2020-09-09 11:26:00,6.9997,7.01,6.99,7.0078,291634.0
2020-09-09 11:25:00,6.9929,7.0,6.99,6.995,137212.0
2020-09-09 11:24:00,7.0,7.0,6.99,6.995,55870.0
2020-09-09 11:23:00,6.99,7.0,6.99,6.995,122867.0
2020-09-09 11:22:00,6.98,7.0,6.973,6.99,274185.0
2020-09-09 11:21:00,6.975,6.98,6.97,6.9778,71136.0
2020-09-09 11:20:00,6.98,6.99,6.97,6.97,182974.0
2020-09-09 11:19:00,6.975,6.99,6.97,6.99,286631.0
2020-09-09 11:18:00,6.975,6.98,6.97,6.97,31042.0
2020-09-09 11:17:00,6.975,6.98,6.97,6.98,117099.0
2020-09-09 11:16:00,6.975,6.98,6.96,6.97,266745.0
2020-09-09 11:15:00,6.9742,6.98,6.97,6.9772,184051.0
2020-09-09 11:14:00,6.965,6.9772,6.96,6.9728,123047.0
2020-09-09 11:13:00,6.97,6.97,6.96,6.9699,91516.0
2020-09-09 11:12:00,6.965,6.98,6.9628,6.97,312304.0
2020-09-09 11:11:00,6.97,6.975,6.96,6.9652,408758.0
2020-09-09 11:10:00,6.96,6.97,6.955,6.97,474044.0
2020-09-09 11:09:00,6.97,6.98,6.96,6.965,174825.0
2020-09-09 11:08:00,6.98,6.98,6.96,6.975,536498.0
2020-09-09 11:07:00,6.9648,6.9772,6.96,6.97,97866.0
2020-09-09 11:06:00,6.9728,6.98,6.96,6.9632,200991.0
2020-09-09 11:05:00,6.975,6.98,6.97,6.975,41613.0
2020-09-09 11:04:00,6.9728,6.98,6.97,6.9738,55687.0
2020-09-09 11:03:00,6.9716,6.98,6.97,6.975,93153.0
2020-09-09 11:02:00,6.9601,6.98,6.96,6.97,316717.0
2020-09-09 11:01:00,6.95,6.97,6.95,6.96,406639.0
2020-09-09 11:00:00,6.94,6.95,6.9312,6.95,158147.0
2020-09-09 10:59:00,6.94,6.95,6.93,6.94,273310.0
2020-09-09 10:58:00,6.935,6.94,6.93,6.9369,34692.0
2020-09-09 10:57:00,6.94,6.95,6.93,6.9372,245090.0
2020-09-09 10:56:00,6.9328,6.94,6.93,6.935,100947.0
2020-09-09 10:55:00,6.945,6.95,6.93,6.93,271389.0
2020-09-09 10:54:00,6.955,6.96,6.94,6.94,114341.0
2020-09-09 10:53:00,6.9515,6.9568,6.95,6.95,42389.0
2020-09-09 10:52:00,6.955,6.96,6.95,6.9526,169719.0
2020-09-09 10:51:00,6.9542,6.97,6.95,6.95,217572.0
